id,created_at,buyer_entity_id,claims
28208,2021-04-21 14:38:30 UTC,2368148,"[1571103]"
28209,2021-04-21 14:38:30 UTC,2368148,"[1565242]"
28210,2021-04-21 14:38:30 UTC,2368148,"[1549597]"
28211,2021-04-21 14:38:30 UTC,2368148,"[1568963]"
28213,2021-04-21 14:38:30 UTC,2368148,"[1534256]"
28214,2021-04-21 14:38:30 UTC,2368148,"[1564746]"
28215,2021-04-21 14:38:30 UTC,2368148,"[1558940]"
28216,2021-04-21 14:38:30 UTC,2368148,"[1543952]"
28217,2021-04-21 14:38:30 UTC,2368148,"[1538249]"
28218,2021-04-21 14:38:30 UTC,2368148,"[1561942]"
28220,2021-04-21 14:38:30 UTC,2368148,"[1564260]"
28222,2021-04-21 14:38:30 UTC,2368148,"[1547991]"
28223,2021-04-21 14:38:31 UTC,2368148,"[1535697]"
28224,2021-04-21 14:38:31 UTC,2368148,"[1571039]"
28225,2021-04-21 14:38:31 UTC,2368148,"[1562148]"
28227,2021-04-21 14:38:31 UTC,2368148,"[1560545]"
28228,2021-04-21 14:38:31 UTC,2368148,"[1550612]"
28229,2021-04-21 14:38:31 UTC,2368148,"[1535191]"
28230,2021-04-21 14:38:31 UTC,2368148,"[1552794]"
28231,2021-04-21 14:38:31 UTC,2368148,"[1566996]"
28232,2021-04-21 14:38:31 UTC,2368148,"[1550139]"
28234,2021-04-21 14:38:31 UTC,2368148,"[1562272]"
28236,2021-04-21 14:38:31 UTC,2368148,"[1538411]"
28237,2021-04-21 14:38:31 UTC,2368148,"[1535143]"
28238,2021-04-21 14:38:31 UTC,2368148,"[1539476]"
28239,2021-04-21 14:38:31 UTC,2368148,"[1542605]"
28241,2021-04-21 14:38:31 UTC,2368148,"[1557261]"
28242,2021-04-21 14:38:31 UTC,2368148,"[1539436]"
28243,2021-04-21 14:38:32 UTC,2368148,"[1550459]"
28244,2021-04-21 14:38:32 UTC,2368148,"[1535921]"
28245,2021-04-21 14:38:32 UTC,2368148,"[1558418]"
28246,2021-04-21 14:38:32 UTC,2368148,"[1534137]"
28248,2021-04-21 14:38:32 UTC,2368148,"[1565250]"
28250,2021-04-21 14:38:32 UTC,2368148,"[1562341]"
28251,2021-04-21 14:38:32 UTC,2368148,"[1562985]"
28252,2021-04-21 14:38:32 UTC,2368148,"[1539524]"
28253,2021-04-21 14:38:32 UTC,2368148,"[1542305]"
28255,2021-04-21 14:38:32 UTC,2368148,"[1542771]"
28256,2021-04-21 14:38:32 UTC,2368148,"[1561650]"
28257,2021-04-21 14:38:32 UTC,2368148,"[1564954]"
28258,2021-04-21 14:38:32 UTC,2368148,"[1542756]"
28259,2021-04-21 14:38:32 UTC,2368148,"[1570556]"
28260,2021-04-21 14:38:32 UTC,2368148,"[1547824]"
28262,2021-04-21 14:38:32 UTC,2368148,"[1568002]"
28264,2021-04-21 14:38:33 UTC,2368148,"[1566998]"
28265,2021-04-21 14:38:33 UTC,2368148,"[1568472]"
28266,2021-04-21 14:38:33 UTC,2368148,"[1552804]"
28267,2021-04-21 14:38:33 UTC,2368148,"[1548045]"
28268,2021-04-21 14:38:33 UTC,2368148,"[1539536]"
28269,2021-04-21 14:38:33 UTC,2368148,"[1570977]"
28271,2021-04-21 14:38:33 UTC,2368148,"[1568492]"
28273,2021-04-21 14:38:33 UTC,2368148,"[1559730]"
28274,2021-04-21 14:38:33 UTC,2368148,"[1570706]"
28275,2021-04-21 14:38:33 UTC,2368148,"[1534594]"
28276,2021-04-21 14:38:33 UTC,2368148,"[1531535]"
28278,2021-04-21 14:38:33 UTC,2368148,"[1534480]"
28279,2021-04-21 14:38:33 UTC,2368148,"[1543183]"
28280,2021-04-21 14:38:33 UTC,2368148,"[1545452]"
28281,2021-04-21 14:38:33 UTC,2368148,"[1539504]"
28282,2021-04-21 14:38:33 UTC,2368148,"[1534336]"
28283,2021-04-21 14:38:33 UTC,2368148,"[1542980]"
28285,2021-04-21 14:38:34 UTC,2368148,"[1567221]"
28287,2021-04-21 14:38:34 UTC,2368148,"[1549653]"
28288,2021-04-21 14:38:34 UTC,2368148,"[1545535]"
21729,2021-04-20 19:30:43 UTC,882833,"[1485099]"
29961,2021-04-21 14:40:01 UTC,2368148,"[1546471]"
29963,2021-04-21 14:40:02 UTC,2368148,"[1548278]"
21731,2021-04-20 19:38:56 UTC,1959696,"[74640]"
28292,2021-04-21 14:38:34 UTC,2368148,"[1534974]"
28293,2021-04-21 14:38:34 UTC,2368148,"[1542731]"
28294,2021-04-21 14:38:34 UTC,2368148,"[1569463]"
28295,2021-04-21 14:38:34 UTC,2368148,"[1547637]"
28297,2021-04-21 14:38:34 UTC,2368148,"[1563678]"
28298,2021-04-21 14:38:34 UTC,2368148,"[1545017]"
28299,2021-04-21 14:38:34 UTC,2368148,"[1528899]"
28300,2021-04-21 14:38:34 UTC,2368148,"[1544264]"
28301,2021-04-21 14:38:34 UTC,2368148,"[1550002]"
28302,2021-04-21 14:38:34 UTC,2368148,"[1553948]"
28304,2021-04-21 14:38:34 UTC,2368148,"[1566331]"
28306,2021-04-21 14:38:35 UTC,2368148,"[1556044]"
28307,2021-04-21 14:38:35 UTC,2368148,"[1552157]"
28308,2021-04-21 14:38:35 UTC,2368148,"[1533995]"
28309,2021-04-21 14:38:35 UTC,2368148,"[1538303]"
28311,2021-04-21 14:38:35 UTC,2368148,"[1566816]"
28312,2021-04-21 14:38:35 UTC,2368148,"[1529406]"
28313,2021-04-21 14:38:35 UTC,2368148,"[1541292]"
28314,2021-04-21 14:38:35 UTC,2368148,"[1544137]"
28315,2021-04-21 14:38:35 UTC,2368148,"[1564869]"
28316,2021-04-21 14:38:35 UTC,2368148,"[1569950]"
28318,2021-04-21 14:38:35 UTC,2368148,"[1552493]"
28320,2021-04-21 14:38:35 UTC,2368148,"[1557039]"
28321,2021-04-21 14:38:35 UTC,2368148,"[1562662]"
28322,2021-04-21 14:38:35 UTC,2368148,"[1562263]"
28323,2021-04-21 14:38:35 UTC,2368148,"[1536644]"
28325,2021-04-21 14:38:35 UTC,2368148,"[1566476]"
28326,2021-04-21 14:38:36 UTC,2368148,"[1541490]"
28327,2021-04-21 14:38:36 UTC,2368148,"[1565016]"
28328,2021-04-21 14:38:36 UTC,2368148,"[1534575]"
28329,2021-04-21 14:38:36 UTC,2368148,"[1545137]"
28330,2021-04-21 14:38:36 UTC,2368148,"[1564488]"
28332,2021-04-21 14:38:36 UTC,2368148,"[1562103]"
28334,2021-04-21 14:38:36 UTC,2368148,"[1554940]"
28335,2021-04-21 14:38:36 UTC,2368148,"[1547405]"
28336,2021-04-21 14:38:36 UTC,2368148,"[1560121]"
28337,2021-04-21 14:38:36 UTC,2368148,"[1570069]"
28339,2021-04-21 14:38:36 UTC,2368148,"[1536566]"
28340,2021-04-21 14:38:36 UTC,2368148,"[1567730]"
28341,2021-04-21 14:38:36 UTC,2368148,"[1550295]"
28342,2021-04-21 14:38:36 UTC,2368148,"[1535368]"
28344,2021-04-21 14:38:36 UTC,2368148,"[1534547]"
28345,2021-04-21 14:38:36 UTC,2368148,"[1566865]"
28346,2021-04-21 14:38:36 UTC,2368148,"[1551209]"
28347,2021-04-21 14:38:36 UTC,2368148,"[1540753]"
28348,2021-04-21 14:38:36 UTC,2368148,"[1536258]"
28349,2021-04-21 14:38:37 UTC,2368148,"[1536616]"
28351,2021-04-21 14:38:37 UTC,2368148,"[1564504]"
28353,2021-04-21 14:38:37 UTC,2368148,"[1561805]"
28354,2021-04-21 14:38:37 UTC,2368148,"[1555351]"
28355,2021-04-21 14:38:37 UTC,2368148,"[1570551]"
28356,2021-04-21 14:38:37 UTC,2368148,"[1559351]"
28358,2021-04-21 14:38:37 UTC,2368148,"[1576980]"
28359,2021-04-21 14:38:37 UTC,2368148,"[1528943]"
28360,2021-04-21 14:38:37 UTC,2368148,"[1554068]"
28361,2021-04-21 14:38:37 UTC,2368148,"[1560756]"
28362,2021-04-21 14:38:37 UTC,2368148,"[1561579]"
28365,2021-04-21 14:38:37 UTC,2368148,"[1536764]"
28366,2021-04-21 14:38:37 UTC,2368148,"[1552207]"
28367,2021-04-21 14:38:37 UTC,2368148,"[1539413]"
28368,2021-04-21 14:38:37 UTC,2368148,"[1544979]"
28369,2021-04-21 14:38:37 UTC,2368148,"[1535233]"
28370,2021-04-21 14:38:37 UTC,2368148,"[1547812]"
28372,2021-04-21 14:38:38 UTC,2368148,"[1571209]"
28373,2021-04-21 14:38:38 UTC,2368148,"[1556019]"
28374,2021-04-21 14:38:38 UTC,2368148,"[1550547]"
28375,2021-04-21 14:38:38 UTC,2368148,"[1551768]"
28376,2021-04-21 14:38:38 UTC,2368148,"[1552155]"
28379,2021-04-21 14:38:38 UTC,2368148,"[1534542]"
28380,2021-04-21 14:38:38 UTC,2368148,"[1546543]"
28381,2021-04-21 14:38:38 UTC,2368148,"[1565299]"
28382,2021-04-21 14:38:38 UTC,2368148,"[1534250]"
28383,2021-04-21 14:38:38 UTC,2368148,"[1566453]"
28384,2021-04-21 14:38:38 UTC,2368148,"[1537006]"
28386,2021-04-21 14:38:38 UTC,2368148,"[1545089]"
28388,2021-04-21 14:38:38 UTC,2368148,"[1571662]"
28389,2021-04-21 14:38:38 UTC,2368148,"[1540227]"
28390,2021-04-21 14:38:38 UTC,2368148,"[1562970]"
28391,2021-04-21 14:38:39 UTC,2368148,"[1543620]"
28393,2021-04-21 14:38:39 UTC,2368148,"[1555647]"
17147,2021-04-07 01:47:37 UTC,2368148,"[1205340]"
29968,2021-04-21 14:40:02 UTC,2368148,"[1549641]"
29975,2021-04-21 14:40:02 UTC,2368148,"[1542545]"
28394,2021-04-21 14:38:39 UTC,2368148,"[1535635]"
28396,2021-04-21 14:38:39 UTC,2368148,"[1562056]"
28397,2021-04-21 14:38:39 UTC,2368148,"[1565960]"
28398,2021-04-21 14:38:39 UTC,2368148,"[1561607]"
28400,2021-04-21 14:38:39 UTC,2368148,"[1533261]"
28402,2021-04-21 14:38:39 UTC,2368148,"[1535490]"
28403,2021-04-21 14:38:39 UTC,2368148,"[1561122]"
28404,2021-04-21 14:38:39 UTC,2368148,"[1541866]"
28405,2021-04-21 14:38:39 UTC,2368148,"[1559631]"
28407,2021-04-21 14:38:39 UTC,2368148,"[1558985]"
28408,2021-04-21 14:38:39 UTC,2368148,"[1531632]"
28409,2021-04-21 14:38:40 UTC,2368148,"[1534416]"
28410,2021-04-21 14:38:40 UTC,2368148,"[1555759]"
28412,2021-04-21 14:38:40 UTC,2368148,"[1540535]"
28413,2021-04-21 14:38:40 UTC,2368148,"[1570150]"
28414,2021-04-21 14:38:40 UTC,2368148,"[1566409]"
28415,2021-04-21 14:38:40 UTC,2368148,"[1529480]"
28416,2021-04-21 14:38:40 UTC,2368148,"[1553882]"
28417,2021-04-21 14:38:40 UTC,2368148,"[1563285]"
28419,2021-04-21 14:38:40 UTC,2368148,"[1544851]"
28421,2021-04-21 14:38:40 UTC,2368148,"[1535696]"
28422,2021-04-21 14:38:40 UTC,2368148,"[1535041]"
28423,2021-04-21 14:38:40 UTC,2368148,"[1556410]"
28424,2021-04-21 14:38:41 UTC,2368148,"[1534117]"
28426,2021-04-21 14:38:41 UTC,2368148,"[1536008]"
28427,2021-04-21 14:38:41 UTC,2368148,"[1532649]"
28428,2021-04-21 14:38:41 UTC,2368148,"[1529407]"
28429,2021-04-21 14:38:41 UTC,2368148,"[1566368]"
28430,2021-04-21 14:38:41 UTC,2368148,"[1537206]"
28431,2021-04-21 14:38:41 UTC,2368148,"[1555140]"
28433,2021-04-21 14:38:41 UTC,2368148,"[1552388]"
28435,2021-04-21 14:38:41 UTC,2368148,"[1555194]"
28436,2021-04-21 14:38:41 UTC,2368148,"[1552148]"
28437,2021-04-21 14:38:41 UTC,2368148,"[1536636]"
28438,2021-04-21 14:38:41 UTC,2368148,"[1543165]"
28440,2021-04-21 14:38:41 UTC,2368148,"[1547553]"
28441,2021-04-21 14:38:41 UTC,2368148,"[1535344]"
28442,2021-04-21 14:38:41 UTC,2368148,"[1566200]"
28443,2021-04-21 14:38:41 UTC,2368148,"[1539449]"
28444,2021-04-21 14:38:41 UTC,2368148,"[1536632]"
28447,2021-04-21 14:38:42 UTC,2368148,"[1565261]"
28448,2021-04-21 14:38:42 UTC,2368148,"[1535208]"
28449,2021-04-21 14:38:42 UTC,2368148,"[1546106]"
28450,2021-04-21 14:38:42 UTC,2368148,"[1531733]"
28451,2021-04-21 14:38:42 UTC,2368148,"[1565901]"
28452,2021-04-21 14:38:42 UTC,2368148,"[1534423]"
28454,2021-04-21 14:38:42 UTC,2368148,"[1533991]"
28455,2021-04-21 14:38:42 UTC,2368148,"[1539636]"
28456,2021-04-21 14:38:42 UTC,2368148,"[1534326]"
28457,2021-04-21 14:38:42 UTC,2368148,"[1543189]"
28458,2021-04-21 14:38:42 UTC,2368148,"[1563870]"
28461,2021-04-21 14:38:42 UTC,2368148,"[1542667]"
28462,2021-04-21 14:38:42 UTC,2368148,"[1558591]"
28463,2021-04-21 14:38:42 UTC,2368148,"[1537783]"
28464,2021-04-21 14:38:42 UTC,2368148,"[1540809]"
28465,2021-04-21 14:38:42 UTC,2368148,"[1549999]"
28466,2021-04-21 14:38:43 UTC,2368148,"[1542454]"
28468,2021-04-21 14:38:43 UTC,2368148,"[1562785]"
28470,2021-04-21 14:38:43 UTC,2368148,"[1543514]"
28471,2021-04-21 14:38:43 UTC,2368148,"[1534789]"
28472,2021-04-21 14:38:43 UTC,2368148,"[1535812]"
28473,2021-04-21 14:38:43 UTC,2368148,"[1562988]"
28475,2021-04-21 14:38:43 UTC,2368148,"[1552454]"
28476,2021-04-21 14:38:43 UTC,2368148,"[1550949]"
28477,2021-04-21 14:38:43 UTC,2368148,"[1551487]"
28478,2021-04-21 14:38:43 UTC,2368148,"[1535895]"
28479,2021-04-21 14:38:43 UTC,2368148,"[1537599]"
28480,2021-04-21 14:38:43 UTC,2368148,"[1537519]"
28482,2021-04-21 14:38:43 UTC,2368148,"[1532363]"
28484,2021-04-21 14:38:43 UTC,2368148,"[1557567]"
28485,2021-04-21 14:38:43 UTC,2368148,"[1553533]"
28486,2021-04-21 14:38:43 UTC,2368148,"[1540433]"
28487,2021-04-21 14:38:43 UTC,2368148,"[1535198]"
28489,2021-04-21 14:38:44 UTC,2368148,"[1543410]"
28490,2021-04-21 14:38:44 UTC,2368148,"[1542817]"
28491,2021-04-21 14:38:44 UTC,2368148,"[1537232]"
28492,2021-04-21 14:38:44 UTC,2368148,"[1544139]"
28493,2021-04-21 14:38:44 UTC,2368148,"[1542117]"
28494,2021-04-21 14:38:44 UTC,2368148,"[1542322]"
28496,2021-04-21 14:38:44 UTC,2368148,"[1531331]"
28498,2021-04-21 14:38:44 UTC,2368148,"[1530119]"
23953,2021-04-20 21:06:12 UTC,1959696,"[1203840]"
28500,2021-04-21 14:38:44 UTC,2368148,"[1546157]"
28501,2021-04-21 14:38:44 UTC,2368148,"[1571230]"
29977,2021-04-21 14:40:02 UTC,2368148,"[1571173]"
17690,2021-04-07 01:47:59 UTC,2368148,"[1205732]"
21651,2021-04-20 14:06:57 UTC,882833,"[1363115]"
28503,2021-04-21 14:38:44 UTC,2368148,"[1567384]"
28505,2021-04-21 14:38:44 UTC,2368148,"[1540840]"
28506,2021-04-21 14:38:44 UTC,2368148,"[1547835]"
28507,2021-04-21 14:38:44 UTC,2368148,"[1569954]"
28508,2021-04-21 14:38:44 UTC,2368148,"[1558876]"
28510,2021-04-21 14:38:45 UTC,2368148,"[1538186]"
28511,2021-04-21 14:38:45 UTC,2368148,"[1562977]"
28512,2021-04-21 14:38:45 UTC,2368148,"[1561834]"
28513,2021-04-21 14:38:45 UTC,2368148,"[1545918]"
28515,2021-04-21 14:38:45 UTC,2368148,"[1564986]"
28516,2021-04-21 14:38:45 UTC,2368148,"[1550310]"
28517,2021-04-21 14:38:45 UTC,2368148,"[1550010]"
28518,2021-04-21 14:38:45 UTC,2368148,"[1546604]"
28520,2021-04-21 14:38:45 UTC,2368148,"[1544838]"
28521,2021-04-21 14:38:45 UTC,2368148,"[1558272]"
28522,2021-04-21 14:38:45 UTC,2368148,"[1566433]"
28523,2021-04-21 14:38:45 UTC,2368148,"[1539482]"
28524,2021-04-21 14:38:45 UTC,2368148,"[1546499]"
28525,2021-04-21 14:38:45 UTC,2368148,"[1536271]"
28527,2021-04-21 14:38:45 UTC,2368148,"[1565945]"
28529,2021-04-21 14:38:46 UTC,2368148,"[1558925]"
28530,2021-04-21 14:38:46 UTC,2368148,"[1529065]"
28531,2021-04-21 14:38:46 UTC,2368148,"[1571520]"
28532,2021-04-21 14:38:46 UTC,2368148,"[1546460]"
28534,2021-04-21 14:38:46 UTC,2368148,"[1550045]"
28535,2021-04-21 14:38:46 UTC,2368148,"[1554909]"
28536,2021-04-21 14:38:46 UTC,2368148,"[1552179]"
28537,2021-04-21 14:38:46 UTC,2368148,"[1550110]"
28538,2021-04-21 14:38:46 UTC,2368148,"[1541530]"
28539,2021-04-21 14:38:46 UTC,2368148,"[1542897]"
28541,2021-04-21 14:38:46 UTC,2368148,"[1571152]"
28543,2021-04-21 14:38:46 UTC,2368148,"[1546671]"
28544,2021-04-21 14:38:46 UTC,2368148,"[1539057]"
28545,2021-04-21 14:38:46 UTC,2368148,"[1542862]"
28546,2021-04-21 14:38:46 UTC,2368148,"[1539501]"
28547,2021-04-21 14:38:46 UTC,2368148,"[1546095]"
28549,2021-04-21 14:38:46 UTC,2368148,"[1544742]"
28551,2021-04-21 14:38:47 UTC,2368148,"[1554624]"
28552,2021-04-21 14:38:47 UTC,2368148,"[1546721]"
28553,2021-04-21 14:38:47 UTC,2368148,"[1569132]"
28554,2021-04-21 14:38:47 UTC,2368148,"[1562531]"
28556,2021-04-21 14:38:47 UTC,2368148,"[1542162]"
28557,2021-04-21 14:38:47 UTC,2368148,"[1562732]"
28558,2021-04-21 14:38:47 UTC,2368148,"[1537621]"
28559,2021-04-21 14:38:47 UTC,2368148,"[1559290]"
28561,2021-04-21 14:38:47 UTC,2368148,"[1567426]"
28562,2021-04-21 14:38:47 UTC,2368148,"[1543384]"
28563,2021-04-21 14:38:47 UTC,2368148,"[1538327]"
28564,2021-04-21 14:38:47 UTC,2368148,"[1554621]"
28565,2021-04-21 14:38:47 UTC,2368148,"[1563841]"
28566,2021-04-21 14:38:47 UTC,2368148,"[1555449]"
28568,2021-04-21 14:38:47 UTC,2368148,"[1548552]"
28570,2021-04-21 14:38:48 UTC,2368148,"[1564022]"
28571,2021-04-21 14:38:48 UTC,2368148,"[1552286]"
28572,2021-04-21 14:38:48 UTC,2368148,"[1537210]"
28573,2021-04-21 14:38:48 UTC,2368148,"[1536878]"
28575,2021-04-21 14:38:48 UTC,2368148,"[1551808]"
28576,2021-04-21 14:38:48 UTC,2368148,"[1567563]"
28577,2021-04-21 14:38:48 UTC,2368148,"[1534056]"
28578,2021-04-21 14:38:48 UTC,2368148,"[1536321]"
28579,2021-04-21 14:38:48 UTC,2368148,"[1541551]"
28580,2021-04-21 14:38:48 UTC,2368148,"[1538949]"
28582,2021-04-21 14:38:48 UTC,2368148,"[1539495]"
28584,2021-04-21 14:38:48 UTC,2368148,"[1544876]"
28585,2021-04-21 14:38:48 UTC,2368148,"[1543480]"
28586,2021-04-21 14:38:48 UTC,2368148,"[1543845]"
28587,2021-04-21 14:38:49 UTC,2368148,"[1542553]"
28589,2021-04-21 14:38:49 UTC,2368148,"[1545494]"
28590,2021-04-21 14:38:49 UTC,2368148,"[1551891]"
28591,2021-04-21 14:38:49 UTC,2368148,"[1563507]"
28592,2021-04-21 14:38:49 UTC,2368148,"[1567395]"
28593,2021-04-21 14:38:49 UTC,2368148,"[1532754]"
28594,2021-04-21 14:38:49 UTC,2368148,"[1546246]"
28596,2021-04-21 14:38:49 UTC,2368148,"[1552949]"
28598,2021-04-21 14:38:49 UTC,2368148,"[1568424]"
28599,2021-04-21 14:38:49 UTC,2368148,"[1560056]"
28600,2021-04-21 14:38:49 UTC,2368148,"[1564564]"
28601,2021-04-21 14:38:49 UTC,2368148,"[1546063]"
28603,2021-04-21 14:38:49 UTC,2368148,"[1560688]"
28605,2021-04-21 14:38:49 UTC,2368148,"[1534276]"
29982,2021-04-21 14:40:02 UTC,2368148,"[1532566]"
29987,2021-04-21 14:40:03 UTC,2368148,"[1532758]"
2836,2020-12-09 19:32:34 UTC,882833,"[1363376]"
21653,2021-04-20 14:10:41 UTC,882833,"[1363079]"
28606,2021-04-21 14:38:49 UTC,2368148,"[1548092]"
28607,2021-04-21 14:38:49 UTC,2368148,"[1564209]"
28608,2021-04-21 14:38:50 UTC,2368148,"[1546232]"
28610,2021-04-21 14:38:50 UTC,2368148,"[1556131]"
28611,2021-04-21 14:38:50 UTC,2368148,"[1538023]"
28612,2021-04-21 14:38:50 UTC,2368148,"[1561126]"
28613,2021-04-21 14:38:50 UTC,2368148,"[1551952]"
28614,2021-04-21 14:38:50 UTC,2368148,"[1550336]"
28615,2021-04-21 14:38:50 UTC,2368148,"[1539420]"
28617,2021-04-21 14:38:50 UTC,2368148,"[1534118]"
28619,2021-04-21 14:38:50 UTC,2368148,"[1535579]"
28620,2021-04-21 14:38:50 UTC,2368148,"[1560731]"
28621,2021-04-21 14:38:50 UTC,2368148,"[1552989]"
28622,2021-04-21 14:38:50 UTC,2368148,"[1559269]"
28624,2021-04-21 14:38:51 UTC,2368148,"[1545936]"
28625,2021-04-21 14:38:51 UTC,2368148,"[1551771]"
28626,2021-04-21 14:38:51 UTC,2368148,"[1553039]"
28627,2021-04-21 14:38:51 UTC,2368148,"[1554618]"
28628,2021-04-21 14:38:51 UTC,2368148,"[1550812]"
28629,2021-04-21 14:38:51 UTC,2368148,"[1552548]"
28631,2021-04-21 14:38:51 UTC,2368148,"[1537495]"
28633,2021-04-21 14:38:51 UTC,2368148,"[1559166]"
28634,2021-04-21 14:38:51 UTC,2368148,"[1566047]"
28636,2021-04-21 14:38:51 UTC,2368148,"[1535384]"
28638,2021-04-21 14:38:51 UTC,2368148,"[1546018]"
28639,2021-04-21 14:38:51 UTC,2368148,"[1553894]"
28640,2021-04-21 14:38:51 UTC,2368148,"[1549244]"
28641,2021-04-21 14:38:51 UTC,2368148,"[1553778]"
28642,2021-04-21 14:38:51 UTC,2368148,"[1537814]"
28643,2021-04-21 14:38:52 UTC,2368148,"[1552792]"
28645,2021-04-21 14:38:52 UTC,2368148,"[1546244]"
28647,2021-04-21 14:38:52 UTC,2368148,"[1549316]"
28648,2021-04-21 14:38:52 UTC,2368148,"[1550783]"
28649,2021-04-21 14:38:52 UTC,2368148,"[1560112]"
28650,2021-04-21 14:38:52 UTC,2368148,"[1570859]"
28652,2021-04-21 14:38:52 UTC,2368148,"[1544813]"
28653,2021-04-21 14:38:52 UTC,2368148,"[1567493]"
28654,2021-04-21 14:38:52 UTC,2368148,"[1534067]"
28655,2021-04-21 14:38:52 UTC,2368148,"[1545639]"
28656,2021-04-21 14:38:52 UTC,2368148,"[1568460]"
28657,2021-04-21 14:38:52 UTC,2368148,"[1565580]"
28659,2021-04-21 14:38:52 UTC,2368148,"[1569213]"
28661,2021-04-21 14:38:52 UTC,2368148,"[1543433]"
28662,2021-04-21 14:38:52 UTC,2368148,"[1537972]"
28663,2021-04-21 14:38:52 UTC,2368148,"[1547948]"
28664,2021-04-21 14:38:53 UTC,2368148,"[1529562]"
28666,2021-04-21 14:38:53 UTC,2368148,"[1552139]"
28667,2021-04-21 14:38:53 UTC,2368148,"[1536127]"
28668,2021-04-21 14:38:53 UTC,2368148,"[1561587]"
28669,2021-04-21 14:38:53 UTC,2368148,"[1545490]"
28670,2021-04-21 14:38:53 UTC,2368148,"[1562993]"
28671,2021-04-21 14:38:53 UTC,2368148,"[1535138]"
28673,2021-04-21 14:38:53 UTC,2368148,"[1544147]"
28675,2021-04-21 14:38:53 UTC,2368148,"[1532950]"
28676,2021-04-21 14:38:53 UTC,2368148,"[1567629]"
28677,2021-04-21 14:38:53 UTC,2368148,"[1541812]"
28678,2021-04-21 14:38:53 UTC,2368148,"[1552615]"
28680,2021-04-21 14:38:53 UTC,2368148,"[1538206]"
28681,2021-04-21 14:38:53 UTC,2368148,"[1560132]"
28682,2021-04-21 14:38:53 UTC,2368148,"[1550714]"
28683,2021-04-21 14:38:54 UTC,2368148,"[1535987]"
28685,2021-04-21 14:38:54 UTC,2368148,"[1552347]"
28686,2021-04-21 14:38:54 UTC,2368148,"[1562989]"
28687,2021-04-21 14:38:54 UTC,2368148,"[1544044]"
28688,2021-04-21 14:38:54 UTC,2368148,"[1539527]"
28690,2021-04-21 14:38:54 UTC,2368148,"[1544092]"
28692,2021-04-21 14:38:54 UTC,2368148,"[1534281]"
28693,2021-04-21 14:38:54 UTC,2368148,"[1563044]"
28694,2021-04-21 14:38:54 UTC,2368148,"[1561801]"
28695,2021-04-21 14:38:54 UTC,2368148,"[1554593]"
28697,2021-04-21 14:38:54 UTC,2368148,"[1560055]"
28698,2021-04-21 14:38:54 UTC,2368148,"[1560910]"
28699,2021-04-21 14:38:54 UTC,2368148,"[1533555]"
28700,2021-04-21 14:38:54 UTC,2368148,"[1546743]"
28701,2021-04-21 14:38:54 UTC,2368148,"[1558966]"
28702,2021-04-21 14:38:54 UTC,2368148,"[1568250]"
28704,2021-04-21 14:38:55 UTC,2368148,"[1552951]"
28706,2021-04-21 14:38:55 UTC,2368148,"[1559497]"
23960,2021-04-20 21:06:27 UTC,1959696,"[74480]"
28708,2021-04-21 14:38:55 UTC,2368148,"[1557332]"
29994,2021-04-21 14:40:03 UTC,2368148,"[1534316]"
28709,2021-04-21 14:38:55 UTC,2368148,"[1534497]"
8945,2021-04-07 01:44:06 UTC,2368148,"[1204778]"
28711,2021-04-21 14:38:55 UTC,2368148,"[1536211]"
28712,2021-04-21 14:38:55 UTC,2368148,"[1534648]"
28713,2021-04-21 14:38:55 UTC,2368148,"[1565434]"
28715,2021-04-21 14:38:55 UTC,2368148,"[1541183]"
28716,2021-04-21 14:38:55 UTC,2368148,"[1559080]"
28718,2021-04-21 14:38:55 UTC,2368148,"[1566188]"
28719,2021-04-21 14:38:55 UTC,2368148,"[1547996]"
28720,2021-04-21 14:38:55 UTC,2368148,"[1534097]"
28721,2021-04-21 14:38:55 UTC,2368148,"[1550349]"
28722,2021-04-21 14:38:55 UTC,2368148,"[1539240]"
28723,2021-04-21 14:38:55 UTC,2368148,"[1539210]"
28725,2021-04-21 14:38:56 UTC,2368148,"[1554353]"
28727,2021-04-21 14:38:56 UTC,2368148,"[1562274]"
28728,2021-04-21 14:38:56 UTC,2368148,"[1539742]"
28729,2021-04-21 14:38:56 UTC,2368148,"[1545432]"
28730,2021-04-21 14:38:56 UTC,2368148,"[1545528]"
28731,2021-04-21 14:38:56 UTC,2368148,"[1560819]"
28732,2021-04-21 14:38:56 UTC,2368148,"[1539427]"
28734,2021-04-21 14:38:56 UTC,2368148,"[1568976]"
28735,2021-04-21 14:38:56 UTC,2368148,"[1550094]"
28736,2021-04-21 14:38:56 UTC,2368148,"[1565152]"
28737,2021-04-21 14:38:56 UTC,2368148,"[1548447]"
28739,2021-04-21 14:38:56 UTC,2368148,"[1563633]"
28741,2021-04-21 14:38:56 UTC,2368148,"[1570980]"
28742,2021-04-21 14:38:56 UTC,2368148,"[1558851]"
28743,2021-04-21 14:38:56 UTC,2368148,"[1546443]"
28744,2021-04-21 14:38:57 UTC,2368148,"[1542670]"
28746,2021-04-21 14:38:57 UTC,2368148,"[1539423]"
28747,2021-04-21 14:38:57 UTC,2368148,"[1542940]"
28748,2021-04-21 14:38:57 UTC,2368148,"[1535836]"
28749,2021-04-21 14:38:57 UTC,2368148,"[1536660]"
28750,2021-04-21 14:38:57 UTC,2368148,"[1534535]"
